idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
2678,PREGO C/ CABECA 13 X 15 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, tamanho 13 x 15.","Tamanho: 13 x 15 mm, Embalagem: 1 kg",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/694151/prego_c_cabeca_13_x_15_mm_1_kg_gerdau_acos_longos_12800_1_20190503180120.jpg | https://http2.mlstatic.com/D_NQ_NP_868842-MLU75919202529_042024-O.webp | https://cdn1.toplojas.com.br/loja/WAssets/469/Produtos/1175471/Fotos/G_5630d4b863063e0f820d99694bf99d.jpg
2679,PREGO C/ CABECA 13 X 18 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, tamanho 13 x 18.",Tamanho: 13 x 18.,Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1086068/prego_com_cabeca_13_x_18_1kg_gerdau_613372_1_54193db6442de172231d97a5d44b3108.png | https://destro.fbitsstatic.net/img/p/prego-com-cabeca-13x18-1kg-gerdau-76917/263471-1.jpg?w=500&h=500&v=no-change&qs=ignore | https://cdn.leroymerlin.com.br/products/prego_13_x_18_com_cabeca_10_un_prando_1571501816_c434_300x300.jpg
2980,PREGO C/ CABECA 15 X 15 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, dimensões 15 x 15 mm.","Material: Aço Carbono; Acabamento: Zincado; Aplicações: Fixação em alvenaria; Características: Cabeça larga para melhor fixação, resistente à tração e impacto.",https://www.vonder.com.br/produto/prego_de_ao_com_cabea_15_x_15_vonder/8879,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/catalogo-pregos.pdf,https://http2.mlstatic.com/D_NQ_NP_739152-MLB75588292210_042024-O.webp | https://images.tcdn.com.br/img/img_prod/1079280/prego_c_cabeca_15x15_1kg_gerdau_14103_1_3a9ea45f2126609b775b202368b2c559.jpg | https://http2.mlstatic.com/D_NQ_NP_710967-MLB70630323727_072023-O-prego-c-cabeca-15x15-aco-gerdau-polido-resistente-saco-1kg.webp
2681,PREGO C/ CABECA 16 X 21 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, tamanho 16 x 21.",Tamanho: 16 x 21,Não encontrado,Não encontrado,https://product-hub-prd.madeiramadeira.com.br/759605175/images/a8e9fc96-1eb3-479b-b5c9-6a6334f75ffffcdd6c2a7547c57e62e5e101a.jpeg | https://http2.mlstatic.com/D_NQ_NP_767210-MLU73028929712_112023-O.webp | https://lojaacal.vteximg.com.br/arquivos/ids/197436-900-900/prego-zincado-com-cabeca-16x21mm-20-und-bemfixa-506137.jpg?v=637988571411100000
2682,PREGO C/ CABECA 16 X 24 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, tamanho 16 x 24.","Tamanho: 16 x 24 mm, Material: Aço galvanizado.",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/694151/prego_c_cabeca_16_x_24_mm_1_kg_gerdau_acos_longos_12833_1_20190503180146.jpg | https://http2.mlstatic.com/D_NQ_NP_746317-MLA76544550619_052024-O-prego-16-x-24-com-cabeca.webp | https://ghaus.vtexassets.com/arquivos/ids/211844/prego-galvanizado-com-cabeca-gerdau-16-x-24_01.jpg.jpg?v=638756612706930000
11337,PREGO C/ CABECA 17 X 21 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, tamanho 17 x 21.",Tamanho: 17 x 21,Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1086068/prego_com_cabeca_17_x_21_1kg_gerdau_613381_1_d097f06d3ceb5ba78ecad415f4f7f271.png | https://hafe.com.br/wp-content/uploads/2023/09/PREGO-ACO-GUEPAR-17X21.webp | https://http2.mlstatic.com/D_NQ_NP_659813-MLB69358476618_052023-O-prego-com-cabeca-17x21-gerdau-1kg.webp
2683,PREGO C/ CABECA 17 X 27 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, medindo 17mm de diâmetro e 27mm de comprimento.","Diâmetro: 17mm, Comprimento: 27mm",Não encontrado,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_668604-MLB89046035312_082025-O-prego-17-x-27-1kg-gerdau-com-cabeca.webp | https://http2.mlstatic.com/D_NQ_NP_603097-MLB75684487833_042024-O.webp | https://http2.mlstatic.com/D_NQ_NP_633185-MLB75328722940_032024-O.webp
2684,PREGO C/ CABECA 18 X 30*,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, tamanho 18 x 30.",Tamanho: 18 x 30,Não encontrado,Não encontrado,https://cdn.awsli.com.br/800x800/2578/2578108/produto/332552432/prego-18x30-c-cabeca-1kg-5658-new-fix-ab4e6f01-qqmfjyy1gs.jpg | https://http2.mlstatic.com/D_NQ_NP_886351-MLB78274022185_082024-O.webp | https://down-br.img.susercontent.com/file/br-11134207-7r98o-lvrzlnj2jj1oc8
2686,PREGO C/ CABECA 20 X 30 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, tamanho 20 x 30.",Tamanho: 20 x 30,https://www.vonder.com.br/produto/prego_com_cabea_20_x_30_234_x_7_polido_vonder/12545,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/catalogo-pregos.pdf,https://images.tcdn.com.br/img/img_prod/1086068/prego_com_cabeca_20_x_30_1kg_gerdau_613400_1_b6ed15bd1c12e30efcfddf3b2cfd29c9.png | https://a-static.mlcdn.com.br/470x352/prego-20x30-com-cabeca-20kg-gerdau/oconstrutor/44164/ce389639355a747e812511eeaa121ebc.jpeg | https://http2.mlstatic.com/D_NQ_NP_633998-MLB40820423980_022020-O.jpg
2685,PREGO C/ CABECA 22 X 48 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, tamanho 22 x 48.",Tamanho: 22 x 48.,https://www.vonder.com.br/produto/prego_com_cabea_22_x_48_414_x_5_polido_vonder/12669,Não encontrado,https://images.tcdn.com.br/img/img_prod/1086068/prego_com_cabeca_22_x_48_1kg_gerdau_613396_1_ff878bd4238c8ce2d27f40336fdc450a.png | https://cdn.distribuidoralopes.com.br/produtos/32701/32701.jpg
2687,PREGO C/ CABECA 6 X 6 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, tamanho 6 x 6.",Dimensões: 6x6mm. Cabeça: cônica e axadrezada. Ponta: tipo diamante. Material: aço. Peso: 1 Kg. Quantidade aproximada por kg: 9370 pregos.,https://www.leomadeiras.com.br/p/10447516/prego-6x6mm-aco-com-cabeca-1-kg-gerdau,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/catalogo-pregos.pdf,https://http2.mlstatic.com/D_NQ_NP_643083-MLU75558704491_042024-O.webp | https://http2.mlstatic.com/D_NQ_NP_646295-MLU73630068882_122023-O.webp | https://product-hub-prd.madeiramadeira.com.br/989746809/images/55fb9624-a5c4-479e-b7ee-1756da48b69bbbc20230606142053043641835.jpg
2688,PREGO C/ CABECA 8 X 8 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, tamanho 8 x 8.",Tamanho: 8 x 8,https://www.vonder.com.br/produto/prego_de_ao_com_cabea_8_x_8_vonder/8887,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/catalogo-pregos.pdf,https://http2.mlstatic.com/D_NQ_NP_823898-MLU75635109047_042024-O.webp | https://images.tcdn.com.br/img/img_prod/651731/prego_polido_8x8_c_cabeca_40g_3099_1_1e3ebd030daff1a6e3dd4f06998591b9.jpg | https://images-americanas.b2w.io/produtos/7167408286/imagens/prego-polido-com-cabeca-8x8-1kg-gerdau/7167408286_1_xlarge.jpg
360,PREGO DE TELHA 18X30 PCT C/500G,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego de telha com 18x30mm, embalagem com 500g.","Tamanho: 18x30mm, Quantidade: 500g",https://www.construmaia.com/prego-telheiro-18x30-500g-comprel,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_841358-MLB69838867853_062023-O.webp | https://img.irroba.com.br/fit-in/600x600/filters:fill(transparent):quality(80)/milmoiuu/catalog/complemento-para-construcao/prego-telha.png | https://redemac.com.br/wp-content/uploads/2025/03/img_119_916403_1-600x516.webp
2691,PREGO S/ CABECA 10 X 10 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego sem cabeça, com dimensões de 10mm de diâmetro e 10mm de comprimento.","Diâmetro: 10mm, Comprimento: 10mm",https://www.aecweb.com.br/produto/prego-polido-com-cabeca-10-x-10mm-1kg-gerdau/69160,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/catalogo-pregos.pdf,https://http2.mlstatic.com/D_NQ_NP_817439-MLU75842374386_042024-O.webp | https://images.tcdn.com.br/img/img_prod/1348010/prego_com_cabeca_10x10_1kg_de_ferro_para_ripa_e_concreto_427_1_53c4f4e1f44b6e648d8704bc8fb6ce0c.jpeg | https://product-hub-prd.madeiramadeira.com.br/255364912/images/af368d4b-77bc-4251-8564-d19d61c07796a0af961cstandardresolution.jpg
2692,PREGO S/ CABECA 12 X 12 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego sem cabeça, com 12mm de diâmetro e 12mm de comprimento.","Diâmetro: 12mm, Comprimento: 12mm",https://www.vonder.com.br/produto/prego_de_ao_com_cabea_12_x_12_vonder/10845,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/catalogo-pregos.pdf,
2693,PREGO S/ CABECA 13 X 15 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,Prego sem cabeça com dimensões 13mm x 15mm.,"Comprimento: 13mm, Diâmetro: 15mm",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/2661/2661341/produto/368058299/6837_cod-6837-prego-com-cabeca-13x15-1kg-20o1kk1u9s.jpeg | https://cdn1.toplojas.com.br/loja/WAssets/469/Produtos/1175471/Fotos/G_5630d4b863063e0f820d99694bf99d.jpg | https://product-hub-prd.madeiramadeira.com.br/609404895/images/9c04799c-d486-49b1-aac5-617b8ca271a31a65e3f5standardresolution.jpg
2694,PREGO S/ CABECA 13 X 18 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,Prego sem cabeça com 13mm de diâmetro e 18mm de comprimento.,"Diâmetro: 13mm, Comprimento: 18mm",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1086068/prego_com_cabeca_13_x_18_1kg_gerdau_613372_1_54193db6442de172231d97a5d44b3108.png | https://destro.fbitsstatic.net/img/p/prego-com-cabeca-13x18-1kg-gerdau-76917/263471-1.jpg?w=500&h=500&v=no-change&qs=ignore | https://cdn.leroymerlin.com.br/products/prego_13_x_18_com_cabeca_10_un_prando_1571501816_c434_300x300.jpg
2695,PREGO S/ CABECA 15 X 15 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,Prego sem cabeça com dimensões de 15mm de comprimento e 15mm de diâmetro.,"Comprimento: 15mm, Diâmetro: 15mm",Não encontrado,Não encontrado,
2696,PREGO S/ CABECA 17 X 27 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,Prego sem cabeça com dimensões 17 x 27.,"Diâmetro: 17 mm, Comprimento: 27 mm, Material: Aço",Não encontrado,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_668604-MLB89046035312_082025-O-prego-17-x-27-1kg-gerdau-com-cabeca.webp | https://http2.mlstatic.com/D_NQ_NP_633185-MLB75328722940_032024-O-prego-com-cabeca-17-x-27-gerdau-saco-3kg-obras.webp | https://http2.mlstatic.com/D_NQ_NP_603097-MLB75684487833_042024-O.webp
2689,PREGO S/ CABECA 6 X 6 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego sem cabeça, com 6mm de diâmetro e 6mm de comprimento.","Diâmetro: 6mm, Comprimento: 6mm",https://www.leomadeiras.com.br/p/10447516/prego-6x6mm-aco-com-cabeca-1-kg-gerdau,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/catalogo-pregos.pdf,https://http2.mlstatic.com/D_NQ_NP_643083-MLU75558704491_042024-O.webp | https://down-br.img.susercontent.com/file/sg-11134201-7rbky-m5vomltegl8g1b | https://down-br.img.susercontent.com/file/sg-11134201-7renq-m21fr6xfppj359
2690,PREGO S/ CABECA 8 X 8 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,Prego sem cabeça com dimensões 8 x 8.,"Material: Aço baixo carbono; Acabamento: Polido; Medida JP x LPP: 8 x 8; Diâmetro: 1,3 mm; Comprimento: 18,4 mm",https://www.artipecas.com.br/prego-s-cabeca-8-x-8.html,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/catalogo-pregos.pdf,"https://cdn.leroymerlin.com.br/products/prego_polido_com_cabeca_8x8_1,3mm_x_18,4mm_300g_gerdau_1572334923_f60b_600x600.jpg | https://www.333obra.com.br/media/catalog/product/p/r/prego-sc-8x8-pol-cx-gerdau.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=700&width=700&canvas=700:700 | https://images-americanas.b2w.io/produtos/7167408286/imagens/prego-polido-com-cabeca-8x8-1kg-gerdau/7167408286_1_xlarge.jpg"
308,CABO DE SOLDA 16 MM *,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,Cabo de solda com diâmetro de 16 mm.,Diâmetro: 16 mm,https://www.vonder.com.br/produto/cabo_de_solda_com_portaeletrodo_16_mm_x_2_m_engate_baioneta_9_mm_vonder/13449,https://galzer.com.br/wp-content/uploads/2026/01/Cabos-Para-Solda.pdf,https://megacobre.com.br/wp-content/uploads/2023/04/16-18.png | https://http2.mlstatic.com/D_NQ_NP_809732-MLB80299586027_102024-O-06-mt-cabo-solda-16mm-garra-porta-eletrodo-500a-eng-13mm.webp | https://tipotemporario.com.br/protoncabos/blog/wp-content/uploads/2022/07/cabos-de-solda-de-16mm2-a-95mm2-a-proton-cabos-tem.jpg
123133457,CABO DE SOLDA FINO 25 MM *,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,Cabo de solda fino com 25 mm de comprimento.,Comprimento: 25 mm,https://www.vonder.com.br/produto/cabo_de_solda_com_portaeletrodo_25_mm_x_2_m_engate_baioneta_13_mm_vonder/13446,Não encontrado,https://megacobre.com.br/wp-content/uploads/2023/04/25-38.png | https://down-br.img.susercontent.com/file/3b1d4ea2bc01d9859a799531c539183b | https://http2.mlstatic.com/D_NQ_NP_944257-MLB79702582071_102024-O.webp
123133458,CABO DE SOLDA GROSSO 35 MM *,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,Cabo de solda grosso com diâmetro de 35 mm.,Diâmetro: 35 mm,https://www.dismatal.com.br/produto/caboparasolda350mmcomisolaoempvcsil/8471,Não encontrado,
1261,CONECTOR P/ CABO DE SOLDA 13MM 35-70 MACH/FEM,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,"Conector para cabo de solda com diâmetro de 13mm, compatível com fios de 35 a 70 mm², disponível nas versões macho e fêmea.","Diâmetro: 13mm, Faixa de compatibilidade: 35-70 mm², Versões: Macho/Fêmea",Não encontrado,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_859662-MLB82648215472_032025-O.webp | https://down-br.img.susercontent.com/file/9d58e9a91698a07a32f28d8e695754bd | https://http2.mlstatic.com/D_NQ_NP_880037-MLU7612002554_052024-O.webp
2167,CONECTOR P/ CABO DE SOLDA 9 MM 10 - 25 A MACH/FEM,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,"Conector para cabo de solda de 9 mm, com capacidade de 10 a 25 amperes, disponível nas versões macho e fêmea.","Diâmetro: 9 mm, Capacidade: 10 - 25 A, Versões: Macho e Fêmea",https://www.lojacaravelas.com.br/conector-engate-rapido-macho-femea-9mm-cabo-de-solda-10-25mm-omega,Não encontrado,https://images.tcdn.com.br/img/img_prod/1100542/conector_solda_9mm_femea_para_cabo_10_25mm_omega_30227_2_c49d6fa0ba91c3cb08a7063f07d62487.jpg | https://down-br.img.susercontent.com/file/sg-11134201-7rdwt-lygl2ljljeyca6 | https://http2.mlstatic.com/D_NQ_NP_827117-MLB90099546143_082025-O.webp
590,GARRA NEGATIVA 300 *,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,"Garra Negativa 300, um dispositivo de fixação ou suporte.","Capacidade: 300A CC, Material: cobre eletrolítico, Abertura máxima: 50 mm, Cabo mínimo: 35mm² seção, Norma: IEC 60974-11",https://www.kisolda.com.br/garra-negativa-300a,https://www.bremenimportadora.com.br/produto/8100/garra-negativa-para-cabo-de-solda-capac-300a,https://http2.mlstatic.com/D_NQ_NP_825642-MLB85289949382_062025-O.webp | https://down-br.img.susercontent.com/file/sg-11134201-7qvfy-lj3h9mzyhnyn9c | https://http2.mlstatic.com/D_NQ_NP_668408-MLB82583574991_022025-O.webp
5615,GARRA NEGATIVA 500A *,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,"Garra Negativa 500A, um dispositivo de fixação ou suporte.",Capacidade de 500A.,https://www.kisolda.com.br/garra-negativa-500a,https://www.ledan.com.br/pdf/ficha-tecnica-ledan-nº-212-22---garra-negativa-500a-codigo-2054-modelo-505-300426.pdf,https://images.tcdn.com.br/img/img_prod/219075/garra_negativa_obra_para_solda_500a_bronze_7440000500_vonder_143959_4_6270abfadfc3b7fbb3af0c6ff0c28254.jpg | https://http2.mlstatic.com/D_NQ_NP_937220-MLB74383915345_022024-O.webp
11865,GARRA NEGATIVA 500A VONDER,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,"Garra Negativa 500A Vonder, um equipamento para trabalho elétrico.","Capacidade de 500A, marca Vonder.",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/219075/garra_negativa_obra_para_solda_500a_bronze_7440000500_vonder_143959_4_6270abfadfc3b7fbb3af0c6ff0c28254.jpg | https://images.tcdn.com.br/img/img_prod/219075/garra_negativa_obra_para_solda_500a_bronze_7440000500_vonder_143959_1_2caefffdb8adb37121f4f5f63fcab3c5.jpg | https://images.tcdn.com.br/img/img_prod/469103/garra_negativa_para_aterramento_500a_bronze_vonder_76949_2_ac283532d29dee5c69479354e88d2d03.jpg
11777,GARRA NEGATIVA TIPO C - 1200A,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,"Garra Negativa Tipo C - 1200A, um dispositivo de fixação utilizado em aplicações industriais.","Corpo robusto, maior abertura na área de fixação, duas opções para fixação do cabo de energia (parafusos tipo bujão ou terminal tubular de compressão), corrente estável e baixa temperatura durante a soldagem, abertura de 78mm (3,7"") para o modelo 1200A.",https://www.ledan.com.br/garra-negativa-tipo-c-super.html,https://www.ledan.com.br/pdf/ficha-tecnica-ledan-n-003-25-garra-negativa-tipo-c-super-10-03-2025.pdf,https://images.tcdn.com.br/img/img_prod/469103/garra_negativa_para_aterramento_tipo_c_1200a_cobre_2045_ledan_174268_2_59ecb713388747bdcc2088dc646a55cf.jpg | https://images.tcdn.com.br/img/img_prod/469103/garra_negativa_para_aterramento_tipo_c_1200a_cobre_2045_ledan_174268_1_a51754ba1db4cd47775f54d6bf569c9c.jpg
1003,GARRA NEGATIVA TIPO C - 600A,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,Garra Negativa Tipo C com capacidade de 600A.,"Capacidade de 600A, tipo C.",https://www.ledan.com.br/garra-negativa-tipo-c-super.html,https://www.ledan.com.br/pdf/ficha-tecnica-ledan-n-003-25-garra-negativa-tipo-c-super-10-03-2025.pdf,https://maxiferferragens.com.br/wp-content/uploads/2019/10/8a03cb1b90eb48617cce0671e0d36277-1.jpg | https://cdn.b4c.inf.br/storage/ferramac/original/garra-negativa-600a-eg600-esab1773661309935377-1.jpeg | https://http2.mlstatic.com/D_NQ_NP_692482-MLB54899878613_042023-O.webp
4553,PASTA PARA SOLDA 110 GRAMAS *,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,"Pasta para solda de 110 gramas, utilizada em processos de soldagem.",Peso: 110 gramas,https://www.vonder.com.br/produto/pasta_para_soldar_com_110_g_vonder/9850,https://catalogo.nortcomp.com.br/Asset/Pasta_Solda.pdf,https://ccp.vteximg.com.br/arquivos/ids/295225-1000-1000/pasta-para-solda-best-110-gramas-sku479.jpg?v=637139343611930000 | https://cdn.awsli.com.br/800x800/2415/2415893/produto/298803535/1-7pidrdm05t.png | https://images.tcdn.com.br/img/img_prod/484956/pasta_p_solda_110_gramas_109979_1_20190710111418.jpg
12021,PORTA ELETRODO 1000A *,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,"Porta eletrodo de 1000A, utilizado em aplicações de soldagem.",Capacidade de corrente: 1000A,https://www.kisolda.com.br/porta-eletrodo-1000a,https://www.ledan.com.br/pdf/ficha-tecnica-ledan-n-204-22-porta-eletrodo-maxi-ld-1000a-codigo-2034-modelo-ld-1100.pdf,https://img.lojadomecanico.com.br/IMAGENS/24/239/75397/Porta-Eletrodo-1000A-omega-pe1000a1.JPG | https://down-br.img.susercontent.com/file/br-11134207-81z1k-mhrzm7zwesjl42 | https://http2.mlstatic.com/D_NQ_NP_719768-MLB76796648295_062024-O.webp
992,PORTA ELETRODO 200A LEDAN 2002,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,"Porta eletrodo 200A da marca LEDAN, modelo 2002.","Capacidade de 200A, marca LEDAN, modelo 2002.",Não encontrado,Não encontrado,https://down-br.img.susercontent.com/file/013de286b6bde2cf60ba2d295070e0c9 | https://images.tcdn.com.br/img/img_prod/939893/porta_eletrodo_200a_5_20251002151431_4fffc35c9712.jpg | https://images.tcdn.com.br/img/img_prod/939893/porta_eletrodo_200a_10_20251002151437_b5d5f6f9fa66.jpg
45,PORTA ELETRODO 300A *,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,Porta eletrodo com capacidade de 300A.,Capacidade de 300A.,https://www.kisolda.com.br/porta-eletrodo-300a,https://www.ledan.com.br/pdf/ficha-tecnica-ledan-n-200-22-porta-eletrodo-maxi-300a-codigo-2030-modelo-300m.pdf,https://casadosoldador.com.br/files/products_images/15410/porta-eletrodo-para-solda-300-amperes-9145355-mtx-casa-do-soldador-03.webp?1649790308 | https://down-br.img.susercontent.com/file/b078c44bbd3d7452633fbf6a529e11aa | https://dmhcenter.com/up/2024/01/Alicate-Solda-Porta-Eletrodo-300a.png
46,PORTA ELETRODO 400A *,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,"Porta eletrodo de 400A, utilizado para soldagem.",Capacidade de corrente: 400A,https://www.fg.com.br/porta-eletrodo-400a---carbografite/p,https://www.ledan.com.br/pdf/ficha-tecnica-ledan-n-207-22-porta-eletrodo-super-400a-codigo-2010-modelo-400s.pdf,
47,PORTA ELETRODO 500A *,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,Porta eletrodo com capacidade de 500A.,Capacidade de 500A.,https://www.kisolda.com.br/porta-eletrodo-500a,https://www.ledan.com.br/pdf/ficha-tecnica-ledan-n-208-22-porta-eletrodo-super-500a-codigo-2015-modelo-500s.pdf,https://a-static.mlcdn.com.br/800x560/porta-eletrodo-profissional-500a-solda-reposicao-reparo-fertak/opuxadinho/1e76d21a0bc011ed8ccc4201ac185079/85bfe955710f82120e844155507ab505.jpg | https://images.tcdn.com.br/img/img_prod/1077471/porta_eletrodo_500a_starfer_3030_1_e618967ec8ab28e89dd97ecf51da7ab7.jpg | https://tsferramentas.com.br/wp-content/uploads/2025/06/50311_1.jpg
11343,PORTA ELETRODO 600A *,ACESSORIO/MIUDEZA,MATERIAL DE SOLDA,ELETRODO,"Porta eletrodo de 600A, utilizado para soldagem.",Capacidade de corrente: 600A,https://casadosoldador.com.br/p/porta-eletrodo-600a-maxi-ledan-12634,https://www.ledan.com.br/pdf/ficha-tecnica-ledan-n-203-22-porta-eletrodo-maxi-600a-codigo-2033-modelo-600m.pdf,https://http2.mlstatic.com/D_NQ_NP_654397-MLB82647547024_032025-O.webp | https://http2.mlstatic.com/D_NQ_NP_795853-MLB95747609866_102025-O.webp | https://casadosoldador.com.br/files/products_images/33105/porta-eletrodo-ledan-600a-maxi-casa-do-soldador+(1).webp?1690480743
